"Z13U_REC_KEY","Z13_TITLE","Z13_IMPRINT","CONTROL_NUMBER","Z13_UPDATE_DATE"
"000911819","Weekend.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113399","20150715"
"000911820","Modern French cinema.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113401","20150715"
"000911821","A nos amours.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113403","20150715"
"000911822","Bed and board.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113405","20150715"
"000911823","Belle de Jour.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113407","20150715"
"000911824","Black moon.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113409","20150715"
"000911825","Claire's knee.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113411","20150715"
"000911826","Confidentially yours.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113413","20150715"
"000911827","L'enfance nue.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113415","20150715"
"000911828","La Collectionneuse.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113417","20150715"
"000911829","Lacombe, Lucien.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113419","20150715"
"000911830","Love in the afternoon.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113421","20150715"
"000911831","Love on the run.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113423","20150715"
"000911832","Murmur of the heart.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113425","20150715"
"000911833","My night at Maud's.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113427","20150715"
"000913261","LEGENDS OF SCREEN MAKE-UP: A TRIBUTE TO THE WIZARD OF OZ","TMW Media","(CaSfKAN)kan106792","20150715"
"000913262","LIGHTING FOR FILM AND TELEVISION COLLECTION","Wrightsville Beach Studios","(CaSfKAN)kan121191","20150715"
"000913267","LOST EVERYTHING","Breaking Glass Pictures","(CaSfKAN)kan127362","20150715"
"000913269","LUCKY BASTARD","Breaking Glass Pictures","(CaSfKAN)kan127386","20150715"
"000913270","MAKEUP FX - FILM & TELEVISION MAKEUP: BEAUTY ENSEMBLE & AIRBRUSH","TMW Media","(CaSfKAN)kan107154","20150715"
"000913271","MAKEUP FX - FILM & TELEVISION MAKEUP: CHARACTER PROSTHETICS & SPECIAL EFFECTS","TMW Media","(CaSfKAN)kan107152","20150715"
"000913276","MR. ANGEL","Breaking Glass Pictures","(CaSfKAN)kan127334","20150715"
"000913277","NATE & MARGARET","Breaking Glass Pictures","(CaSfKAN)kan127350","20150715"
"000913284","RAY HARRYHAUSEN: THE MASTER OF ANIMATION","TMW Media","(CaSfKAN)kan106808","20150715"
"000913285","RUN BITCH RUN","Breaking Glass Pictures","(CaSfKAN)kan127486","20150715"
"000913286","SCREENWRITING - HOW TO WRITE A KILLER ENDING","TMW Media","(CaSfKAN)kan107080","20150715"
"000913287","SCREENWRITING - THE ""T"" WORD ""THEME""","TMW Media","(CaSfKAN)kan107078","20150715"
"000913288","SCREENWRITING ANATOMY OF A SCRIPT WITH SCREENWRITER TOM SCHULMAN","TMW Media","(CaSfKAN)kan107054","20150715"
"000913289","SCREENWRITING ANATOMY OF A SCRIPT WITH WRITER-DIRECTOR AUDREY WELLS","TMW Media","(CaSfKAN)kan107050","20150715"
"000913290","SCREENWRITING ANATOMY OF A SCRIPT WITH WRITER-DIRECTOR DON ROOS","TMW Media","(CaSfKAN)kan107046","20150715"
"000913291","SCREENWRITING ANATOMY OF A SCRIPT WITH WRITER-PRODUCER MARSHALL HERSKOVITZ","TMW Media","(CaSfKAN)kan107048","20150715"
"000913293","SIR ARNE'S TREASURE","Kino Lorber Edu","(CaSfKAN)kan131925","20150715"
"000913294","SKILLS FOR ACTORS: VOICE SKILL TECHNIQUES WITH VOCAL COACH ERIC VETRO","TMW Media","(CaSfKAN)kan107130","20150715"
"000913295","SOMEONE’S KNOCKING AT THE DOOR","Breaking Glass Pictures","(CaSfKAN)kan127482","20150715"
"000913296","SPINNIN’","Breaking Glass Pictures","(CaSfKAN)kan127382","20150715"
"000913297","STRAIGHT","Breaking Glass Pictures","(CaSfKAN)kan127384","20150715"
"000913298","STRANGERS ONLINE","Breaking Glass Pictures","(CaSfKAN)kan127462","20150715"
"000913299","STRIGOI: THE UNDEAD","Breaking Glass Pictures","(CaSfKAN)kan127460","20150715"
"000913300","STRIPPED","Sequential Films","(CaSfKAN)kan125397","20150715"
"000913896","The Black Press : Soldiers Without Swords.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1139763","20150715"
"000913897","The Willmar 8.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1139769","20150715"
"000913898","Wend Kuuni (God's Gift).","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1139785","20150715"
"000913899","Nat Turner : a Troublesome Property.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1139719","20150715"
"000913900","Split : Divorce Through Kids' Eyes.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1130679","20150715"
"000913901","Johnny Got His Gun.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1143981","20150715"
"000913902","Wild Women Don't Have the Blues.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1139787","20150715"
"000913903","Warriors : The Shogun.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1078558","20150715"
"000913904","Advance Australian Film.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1135809","20150715"
"000913905","Human Planet.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1078058","20150715"
"000913906","Sagrada : The Mystery of Creation.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1137629","20150715"
"000913907","Breaking Silence, 57 minute version.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1144797","20150715"
"000913908","Breaking Silence, 30 minute version.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1144799","20150715"
"000913909","The Key of G.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1143506","20150715"
"000913910","How Facebook Changed the World : The Arab Spring Episode 1.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1077708","20150715"
"000913911","Do Animals have emotions?.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1084996","20150715"
"000913912","The Real Flying Doctors.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1128925","20150715"
"000913913","Been Rich All My Life.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1137519","20150715"
"000913914","Gottfried Helnwein and the Dreaming Child.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1137553","20150715"
"000913915","A Hole in the Fence.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1137563","20150715"
"000913916","Hiroshima No Pika.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1137555","20150715"
"000913917","ETA.","[San Francisco, California, USA] : Kanopy Streaming, 2015.","(CaSfKAN)kan1078166","20150715"
"000913918","Before Stonewall.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1111102","20150715"
"000911834","Stolen kisses.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113429","20150715"
"000911835","The last metro.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113431","20150715"
"000911836","The golden age of French cinema. Vol. 1.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113433","20150715"
"000911837","A cay in the country.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113435","20150715"
"000911838","Beauty and the beast.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113437","20150715"
"000911839","Boudu saved from drowning.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113439","20150715"
"000911840","Children of paradise.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113441","20150715"
"000911843","Le Million.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113447","20150715"
"000911841","La bete humaine.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113443","20150715"
"000911842","La ronde.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113445","20150715"
"000911844","Le plaisir.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113449","20150715"
"000911845","Les Miserables. Part 1.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113451","20150715"
"000911846","Les Miserables. Part 2.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113453","20150715"
"000911847","Les Miserables. Part 3.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113455","20150715"
"000911848","Orpheus.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113457","20150715"
"000911849","The earrings of madame de ...","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113459","20150715"
"000911850","The rules of the game.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113461","20150715"
"000911851","Under the roofs of Paris.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113463","20150715"
"000911852","The Golden Age of French cinema. Vol. 2.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113465","20150715"
"000911853","A man escaped.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113467","20150715"
"000911854","Au Hasard Balthazar.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113469","20150715"
"000911855","Diabolique.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113471","20150715"
"000911856","Elena and her men.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113473","20150715"
"000911857","French Cancan.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113475","20150715"
"000911858","La Jetee.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113477","20150715"
"000911859","Les enfants terribles.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113479","20150715"
"000911860","Lola Montes.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113481","20150715"
"000911861","Mouchette.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113483","20150715"
"000911862","Pickpocket.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113485","20150715"
"000911863","Purple noon.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113487","20150715"
"000911864","The golden coach.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113489","20150715"
"000911865","The red balloon.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113493","20150715"
"000911866","The wages of fear.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113495","20150715"
"000911867","The German collection.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113497","20150715"
"000911868","Ali : fear eats the soul.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113499","20150715"
"000911869","Alice in the cities.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113501","20150715"
"000911870","Beware of a holy whore.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113503","20150715"
"000911871","Coup de grace.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113505","20150715"
"000911872","Effi Briest.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113507","20150715"
"000911873","Revanche.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113509","20150715"
"000911875","The lost honor of Katherina Blum.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113513","20150715"
"000911876","The marriage of Maria Braun.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113515","20150715"
"000911877","The threepenny opera.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113517","20150715"
"000911878","The tin drum.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113519","20150715"
"000911880","Wings of desire.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113523","20150715"
"000911881","World on a wire.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113525","20150715"
"000913302","SYMPATHY","Breaking Glass Pictures","(CaSfKAN)kan127484","20150715"
"000913303","TAXI ZUM KLO","Breaking Glass Pictures","(CaSfKAN)kan127368","20150715"
"000913304","TENNESSEE QUEER","Breaking Glass Pictures","(CaSfKAN)kan127320","20150715"
"000913305","THE ADONIS FACTOR","Breaking Glass Pictures","(CaSfKAN)kan127374","20150715"
"000913306","THE ANNIVERSARY AT SHALLOW CREEK","Breaking Glass Pictures","(CaSfKAN)kan127466","20150715"
"000913307","THE DIRECTING PROCESS","TMW Media","(CaSfKAN)kan107210","20150715"
"000913308","THE FALLS","Breaking Glass Pictures","(CaSfKAN)kan127336","20150715"
"000913309","THE FALLS: TESTAMENT OF LOVE","Breaking Glass Pictures","(CaSfKAN)kan127338","20150715"
"000913310","THE FIELDS","Breaking Glass Pictures","(CaSfKAN)kan127444","20150715"
"000913311","THE FINAL GIRL","Breaking Glass Pictures","(CaSfKAN)kan127380","20150715"
"000913312","THE GRUESOME DEATH OF TOMMY PISTOL","Breaking Glass Pictures","(CaSfKAN)kan127446","20150715"
"000913314","THE HIDE","Breaking Glass Pictures","(CaSfKAN)kan127456","20150715"
"000913316","THE STRANGER IN US","Breaking Glass Pictures","(CaSfKAN)kan127372","20150715"
"000913317","TICKED OFF TRANNIES WITH KNIVES","Breaking Glass Pictures","(CaSfKAN)kan127474","20150715"
"000913322","VIDEO DATA BANK ON ART & ARTISTS: MEDIA COLLECTION","Video Data Bank","(CaSfKAN)kan126649","20150715"
"000913323","VIDEO PRINCIPLES & PRACTICES: EDITING AESTHETICS","TMW Media","(CaSfKAN)kan106890","20150715"
"000913324","WATCH OUT","Breaking Glass Pictures","(CaSfKAN)kan127488","20150715"
"000913326","WOMEN DIRECTORS COLLECTION COLLECTION","Film Movement","(CaSfKAN)kan132335","20150715"
"000913327","WORLD CINEMA COLLECTION COLLECTION","Film Movement","(CaSfKAN)kan132337","20150715"
"000913328","ALEKSANDR’S PRICE","Breaking Glass Pictures","(CaSfKAN)kan127342","20150715"
"000911882","Young Torless.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113527","20150715"
"000911883","Cult classics.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113529","20150715"
"000911884","Atomic submarine.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113531","20150715"
"000911885","Carnival of souls.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113533","20150715"
"000911886","Corridors of blood.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113535","20150715"
"000911887","Cronos.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113537","20150715"
"000911888","Eating Raoul.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113539","20150715"
"000911889","Equinox.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113541","20150715"
"000911890","Eraserhead.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113543","20150715"
"000911891","Eyes without a face.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113545","20150715"
"000911892","Fiend without a face.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113547","20150715"
"000911893","First man into space.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113549","20150715"
"000911894","Scanners.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113551","20150715"
"000911895","Sisters.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113553","20150715"
"000911896","The blob.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113555","20150715"
"000911897","The brood.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1113557","20150715"
"000911898","Coping mechanisms and defenses collection.","[San Francisco, California, USA] : Kanopy Streaming, 2014.","(CaSfKAN)kan1118266","20150715"
